	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr	mean	stdv
620	GO:0050766	0.5397989579058242	0.8380255056666278	1	7	positive regulation of phagocytosis	BP	1.0	2680.8571428571427	1551.25050280378
621	GO:0042254	0.5402010398624291	0.7432839782450567	2	17	ribosome biogenesis	BP	1.0	1762.0	922.8775968802847
622	GO:0016192	0.5420427165418754	0.5707314994459244	14	132	vesicle-mediated transport	BP	1.0	2091.810606060606	1440.753880589244
623	GO:0050482	0.5422796215838586	0.8362749211178472	1	7	arachidonic acid secretion	BP	1.0	1311.4285714285713	329.5125651811246
624	GO:0034976	0.5426485195854052	0.6643585843791584	4	35	response to endoplasmic reticulum stress	BP	1.0	3114.885714285714	2379.954978823022
625	GO:0000472	0.5438583508222483	0.8324641117654801	1	8	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1.0	1215.75	721.2779890583103
626	GO:0000480	0.5438583508222483	0.8324641117654801	1	8	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1.0	1215.75	721.2779890583103
627	GO:0006020	0.5439685866341598	0.8350756654966229	1	7	inositol metabolic process	BP	1.0	1845.7142857142858	1401.5150694144957
628	GO:0006814	0.5458539784742813	0.62513280580796	6	52	sodium ion transport	BP	1.0	2307.4423076923076	1563.3085897133674
629	GO:0046426	0.546055567239633	0.7391896840588945	2	16	negative regulation of receptor signaling pathway via JAK-STAT	BP	1.0	3404.3125	1937.1955476522628
630	GO:0048856	0.5477008635507477	0.6898406854611187	3	25	anatomical structure development	BP	1.0	2855.24	1457.7464053805793
631	GO:0000290	0.5477640093672116	0.8323587931838279	1	7	deadenylation-dependent decapping of nuclear-transcribed mRNA	BP	1.0	2488.8571428571427	1506.4671471048157
632	GO:0110069	0.5494657170389523	0.831130752118136	1	7	syncytial embryo cellularization	BP	1.0	2950.5714285714284	1858.3078214288594
633	GO:0045216	0.5499746922812279	0.8307622509773157	1	7	cell-cell junction organization	BP	1.0	3533.1428571428573	1901.5180723810743
634	GO:0035074	0.5517116270275577	0.8295005322564384	1	7	pupation	BP	1.0	2770.5714285714284	1590.8753975758896
635	GO:0007525	0.5527867659770174	0.6850764631101136	3	25	somatic muscle development	BP	1.0	6199.68	9607.579710707583
636	GO:0035208	0.5539482715977431	0.8278662907302642	1	7	positive regulation of hemocyte proliferation	BP	1.0	2395.0	1331.7442911996495
637	GO:0006000	0.554045230235862	0.8277952028022586	1	7	fructose metabolic process	BP	1.0	1571.0	642.1217063098597
638	GO:0016330	0.5546954037725232	0.8273179858917656	1	7	second mitotic wave involved in compound eye morphogenesis	BP	1.0	5514.0	2641.6920443425756
639	GO:0071482	0.5553676464122286	0.7309420500391667	2	16	cellular response to light stimulus	BP	1.0	3119.75	1685.7884839148712
640	GO:0048598	0.5586106078905771	0.8244249277234217	1	7	embryonic morphogenesis	BP	1.0	4239.428571428572	2246.389220641037
641	GO:0022008	0.5589896757823669	0.7276928869229725	2	16	neurogenesis	BP	1.0	3237.4375	1503.8744947946122
642	GO:0070072	0.5598231793832893	0.8206761821807533	1	8	vacuolar proton-transporting V-type ATPase complex assembly	BP	1.0	1131.75	435.9058814698421
643	GO:0048134	0.5609789689237672	0.8226586606065069	1	7	germ-line cyst formation	BP	1.0	5158.857142857143	4159.963029663037
644	GO:0022900	0.5611877445513236	0.8196429100186435	1	8	electron transport chain	BP	1.0	1701.625	1079.0893078772488
645	GO:0006637	0.5614454303554666	0.8223093354676396	1	7	acyl-CoA metabolic process	BP	1.0	1553.142857142857	270.8955668948189
646	GO:0002785	0.561699332982192	0.8221189910396515	1	7	negative regulation of antimicrobial peptide production	BP	1.0	4169.142857142857	3594.8450961489452
647	GO:0005977	0.562142853813226	0.8189172376604186	1	8	glycogen metabolic process	BP	1.0	3396.5	2355.448683372236
648	GO:0006390	0.5640045380055312	0.8203843363656435	1	7	mitochondrial transcription	BP	1.0	2063.0	1085.6271393596817
649	GO:0035207	0.5640507729518774	0.8203494247442668	1	7	negative regulation of hemocyte proliferation	BP	1.0	3445.714285714286	2846.144043854307
650	GO:0032446	0.5648352257319038	0.8197563693531918	1	7	protein modification by small protein conjugation	BP	1.0	2092.0	992.9059802993864
651	GO:0044255	0.564851296961377	0.8197442050599624	1	7	cellular lipid metabolic process	BP	1.0	3266.1428571428573	2114.60171383721
652	GO:0051156	0.5652519398116782	0.8194407737625764	1	7	glucose 6-phosphate metabolic process	BP	1.0	1879.2857142857142	593.8382931129878
653	GO:0090309	0.565807708214961	0.8190192662057163	1	7	positive regulation of DNA methylation-dependent heterochromatin formation	BP	1.0	3002.5714285714284	1145.7815619720461
654	GO:0009913	0.5659903137668143	0.8188806240909148	1	7	epidermal cell differentiation	BP	1.0	3857.5714285714284	1748.486517546194
655	GO:1902600	0.5664834018040832	0.6186405023161792	5	51	proton transmembrane transport	BP	1.0	1725.5294117647059	1379.1425917397498
656	GO:0061640	0.5665080827482207	0.8184871077535604	1	7	cytoskeleton-dependent cytokinesis	BP	1.0	2622.0	1639.270133757268
657	GO:0007398	0.5672395695139005	0.8179301429046484	1	7	ectoderm development	BP	1.0	3961.1428571428573	2490.214071610909
658	GO:0008016	0.5684250235051956	0.8170249835387886	1	7	regulation of heart contraction	BP	1.0	4557.714285714285	2444.6986208812687
659	GO:0031629	0.5685369489605164	0.8169393598772606	1	7	synaptic vesicle fusion to presynaptic active zone membrane	BP	1.0	2299.285714285714	620.8753530956376
660	GO:0051168	0.5688590756833234	0.816692774347074	1	7	nuclear export	BP	1.0	2140.1428571428573	905.0476591352095
661	GO:0006265	0.5689719215230848	0.8166063367198245	1	7	DNA topological change	BP	1.0	3150.4285714285716	1219.6037831013407
662	GO:0090251	0.5691391253818314	0.8164782094442136	1	7	protein localization involved in establishment of planar polarity	BP	1.0	6119.857142857143	5629.627910276421
663	GO:1990542	0.5702613128781343	0.8156166598131542	1	7	mitochondrial transmembrane transport	BP	1.0	2076.4285714285716	558.803787987687
664	GO:0008406	0.5709677395875471	0.6665858490015146	3	27	gonad development	BP	1.0	4197.666666666667	2510.111256203302
665	GO:0045448	0.5712898259430739	0.8148245395384104	1	7	mitotic cell cycle, embryonic	BP	1.0	3540.4285714285716	1578.2711931679148
666	GO:0007100	0.5717423651402767	0.8144752559557722	1	7	mitotic centrosome separation	BP	1.0	2830.285714285714	833.8951140428212
667	GO:0007312	0.5718548020606663	0.814388401976103	1	7	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification	BP	1.0	4950.857142857143	3961.485415078232
668	GO:0048060	0.5718811567714159	0.8143680396598256	1	7	negative gravitaxis	BP	1.0	2835.1428571428573	887.6396354653051
669	GO:0046673	0.5719101637836679	0.8143456262951674	1	7	negative regulation of compound eye retinal cell programmed cell death	BP	1.0	4334.428571428572	2611.9533936523917
670	GO:0042386	0.5721566987105615	0.8141550549792673	1	7	hemocyte differentiation	BP	1.0	3369.5714285714284	1560.1658205957153
671	GO:0019226	0.5724764004838224	0.8139077210422476	1	7	transmission of nerve impulse	BP	1.0	3208.1428571428573	1716.3600545149884
672	GO:0097105	0.5725912793303225	0.8138187897331739	1	7	presynaptic membrane assembly	BP	1.0	5251.714285714285	1515.5406121047283
673	GO:0010941	0.5725947172773631	0.8138161278502998	1	7	regulation of cell death	BP	1.0	2779.1428571428573	783.0040008238288
674	GO:0042690	0.5725965849652477	0.8138146817538094	1	7	negative regulation of crystal cell differentiation	BP	1.0	3420.4285714285716	1195.1384686234787
675	GO:0016057	0.5725966031387381	0.8138146676802571	1	7	regulation of membrane potential in photoreceptor cell	BP	1.0	4759.714285714285	2021.8412905274322
676	GO:0045746	0.572647399932884	0.6345012488953026	4	37	negative regulation of Notch signaling pathway	BP	1.0	2941.2162162162163	2247.058667670528
677	GO:0006874	0.5733440420113924	0.6648262497560203	3	26	cellular calcium ion homeostasis	BP	1.0	4252.846153846154	4527.863681118602
678	GO:0036098	0.5739305271467673	0.7129484311480974	2	17	male germ-line stem cell population maintenance	BP	1.0	3041.235294117647	2291.37432506735
679	GO:0046907	0.5764909172508967	0.7095928441830186	2	18	intracellular transport	BP	1.0	2269.277777777778	1382.69329794168
680	GO:0042052	0.5772627516651565	0.6302500310184925	4	36	rhabdomere development	BP	1.0	3484.8611111111113	2428.0147715180556
681	GO:0007527	0.5782425273289132	0.7089234354322472	2	17	adult somatic muscle development	BP	1.0	3418.9411764705883	2743.929352344451
682	GO:0009631	0.5786118791657404	0.8060822407982375	1	8	cold acclimation	BP	1.0	1300.625	598.6693447763965
683	GO:0006886	0.5788183975490203	0.5422725209694504	12	114	intracellular protein transport	BP	1.0	2437.4298245614036	2002.0283003121724
684	GO:0006272	0.5793447333316264	0.8054967174035212	1	8	leading strand elongation	BP	1.0	1617.0	1193.2393934160907
685	GO:0045167	0.5806953115521389	0.7066186662710836	2	17	asymmetric protein localization involved in cell fate determination	BP	1.0	4209.882352941177	2649.063805381573
686	GO:0006726	0.5823656884104862	0.8030699180862361	1	8	eye pigment biosynthetic process	BP	1.0	1907.0	1133.689662120988
687	GO:0006612	0.5825975815571053	0.6546868595525343	3	28	protein targeting to membrane	BP	1.0	1854.0714285714287	1303.951246036759
688	GO:0048665	0.5837250708852699	0.8019709503472103	1	8	neuron fate specification	BP	1.0	3826.625	2717.074664850968
689	GO:0035152	0.584971181541915	0.8009597485793793	1	8	regulation of tube architecture, open tracheal system	BP	1.0	3813.125	3406.815794752484
690	GO:0040011	0.5850234739079371	0.622460368671661	4	36	locomotion	BP	1.0	5614.777777777777	8498.127444427295
691	GO:0003382	0.5874728213330636	0.7989186591351027	1	8	epithelial cell morphogenesis	BP	1.0	3035.375	2115.6930860535986
692	GO:0007426	0.590642971452051	0.6971567381941514	2	17	tracheal outgrowth, open tracheal system	BP	1.0	3409.3529411764707	1544.2593862117574
693	GO:0006998	0.5909947745389014	0.7960199418965878	1	8	nuclear envelope organization	BP	1.0	2157.25	959.5555937516075
694	GO:0000281	0.5927423733407903	0.5931600352792458	5	46	mitotic cytokinesis	BP	1.0	2763.391304347826	1546.645493208937
695	GO:0007254	0.5928274619425614	0.6950540568290863	2	17	JNK cascade	BP	1.0	2917.529411764706	1294.5987848908364
696	GO:0045819	0.5939728468167766	0.7910880378609743	1	9	positive regulation of glycogen catabolic process	BP	1.0	2516.222222222222	1648.0746866691163
697	GO:0007319	0.5949732970790305	0.7927097425579464	1	8	negative regulation of oskar mRNA translation	BP	1.0	3098.75	1233.3712691237786
698	GO:0008586	0.5954900277257247	0.5903308786875158	5	46	imaginal disc-derived wing vein morphogenesis	BP	1.0	4572.565217391304	3060.2299476841954
699	GO:0019432	0.5955963971039488	0.7921878560186317	1	8	triglyceride biosynthetic process	BP	1.0	2805.75	2167.0499388569706
700	GO:0017158	0.5999029032320733	0.7885550738735971	1	8	regulation of calcium ion-dependent exocytosis	BP	1.0	2917.375	1448.1246439360805
701	GO:0098655	0.6010988661701873	0.787538166340071	1	8	cation transmembrane transport	BP	1.0	4418.25	2626.3257485506247
702	GO:0018991	0.6015347421082915	0.7826510007305196	1	10	oviposition	BP	1.0	1934.8	2155.8087948609914
703	GO:0007472	0.6019925217946293	0.6357454388530841	3	27	wing disc morphogenesis	BP	1.0	3378.222222222222	1365.9746576829668
704	GO:0046628	0.6024338448501694	0.6846775685370334	2	18	positive regulation of insulin receptor signaling pathway	BP	1.0	2848.8333333333335	1989.5221159866508
705	GO:0042381	0.603382995958935	0.7855862196456386	1	8	hemolymph coagulation	BP	1.0	3312.25	3278.8745306126
706	GO:0045874	0.6036482894027949	0.7853586722339475	1	8	positive regulation of sevenless signaling pathway	BP	1.0	5902.375	3781.4883292660047
707	GO:0050803	0.6049944447750115	0.6821490931980975	2	18	regulation of synapse structure or activity	BP	1.0	4021.8333333333335	2351.570426804654
708	GO:0019730	0.6051419598290245	0.7840742623666115	1	8	antimicrobial humoral response	BP	1.0	2652.0	1406.8701077213916
709	GO:0018401	0.6051722499353365	0.6324982480222083	3	27	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	BP	1.0	1876.7037037037037	479.51548191240914
710	GO:0030048	0.6052229222153244	0.7840044842365324	1	8	actin filament-based movement	BP	1.0	3613.375	2316.9763668140854
711	GO:0048803	0.606073439307551	0.6810798290782747	2	18	imaginal disc-derived male genitalia morphogenesis	BP	1.0	3895.9444444444443	2621.411758580611
712	GO:2000377	0.6065984133233148	0.7828165088041694	1	8	regulation of reactive oxygen species metabolic process	BP	1.0	4203.0	3181.756315307632
713	GO:0006006	0.6070560705487318	0.680104089213128	2	18	glucose metabolic process	BP	1.0	1686.111111111111	580.1175061896118
714	GO:0008363	0.6089548979579553	0.676472349294259	2	20	larval chitin-based cuticle development	BP	1.0	1900.3	1363.0381909543107
715	GO:0045176	0.6092924975504697	0.6778763240785557	2	18	apical protein localization	BP	1.0	4060.222222222222	2451.136733018094
716	GO:0055093	0.609741360017849	0.7775017146651109	1	9	response to hyperoxia	BP	1.0	1498.6666666666667	776.6735335890993
717	GO:0000076	0.6132650601671141	0.7769913653672338	1	8	DNA replication checkpoint signaling	BP	1.0	4717.125	3992.7104339502257
718	GO:0006303	0.6150761121734907	0.7753894480842044	1	8	double-strand break repair via nonhomologous end joining	BP	1.0	2524.625	1015.4457072512542
719	GO:0048047	0.617391298795175	0.7706856397151309	1	9	mating behavior, sex discrimination	BP	1.0	2447.8888888888887	1516.7720435512929
720	GO:0006812	0.6177542145057806	0.5883230910712969	4	37	cation transport	BP	1.0	4277.783783783784	2261.441744565037
721	GO:0007030	0.6183664165884684	0.5276428328173484	8	77	Golgi organization	BP	1.0	2738.103896103896	1687.2995837460207
722	GO:0035336	0.618798612013886	0.6682971243054834	2	18	long-chain fatty-acyl-CoA metabolic process	BP	1.0	2078.3333333333335	721.6253259906493
723	GO:0043252	0.6188241418557082	0.7720474964709907	1	8	sodium-independent organic anion transport	BP	1.0	2873.375	1151.6824581346198
724	GO:0033962	0.6195721265311802	0.7687149644256857	1	9	P-body assembly	BP	1.0	2307.5555555555557	1573.6634619123697
725	GO:0030837	0.6196338689939443	0.7713207340270064	1	8	negative regulation of actin filament polymerization	BP	1.0	3168.625	1000.5660819631055
726	GO:0007366	0.6197435645470668	0.771222147075952	1	8	periodic partitioning by pair rule gene	BP	1.0	2804.375	1658.0489239992287
727	GO:0051647	0.6199361030486907	0.7710490309240703	1	8	nucleus localization	BP	1.0	6951.875	9045.292386616089
728	GO:0006488	0.6202764987307862	0.7680758285674865	1	9	dolichol-linked oligosaccharide biosynthetic process	BP	1.0	1437.5555555555557	634.9378116724172
729	GO:0035542	0.6206397007265934	0.7704155892736724	1	8	regulation of SNARE complex assembly	BP	1.0	2781.375	654.0336263335395
730	GO:0046328	0.6208189426400812	0.7702540137612218	1	8	regulation of JNK cascade	BP	1.0	3511.25	1856.3855842739138
731	GO:0035023	0.6210787825690365	0.7700196355075277	1	8	regulation of Rho protein signal transduction	BP	1.0	4569.0	2554.5621444779927
732	GO:0045478	0.6212606570217534	0.7698554781952489	1	8	fusome organization	BP	1.0	4921.625	3998.034859074518
733	GO:0002165	0.6213414336110492	0.7697825427208806	1	8	instar larval or pupal development	BP	1.0	4393.75	1807.734476492607
734	GO:2000253	0.6213414336110492	0.7697825427208806	1	8	positive regulation of feeding behavior	BP	1.0	3311.0	789.9721514078835
735	GO:0097320	0.6213709309824722	0.769755904463719	1	8	plasma membrane tubulation	BP	1.0	2860.5	843.1835505985633
736	GO:0044528	0.6214547269653368	0.7696802182539162	1	8	regulation of mitochondrial mRNA stability	BP	1.0	3022.875	676.9834631473652
737	GO:0007282	0.6214811137771172	0.7696563813626783	1	8	cystoblast division	BP	1.0	5793.875	3630.794693916884
738	GO:0060729	0.6214863429817721	0.7696516572733729	1	8	intestinal epithelial structure maintenance	BP	1.0	3571.25	1547.646095688546
739	GO:0014068	0.6214889163126489	0.7696493324872353	1	8	positive regulation of phosphatidylinositol 3-kinase signaling	BP	1.0	4301.75	2448.223577923389
740	GO:0007440	0.621488916318157	0.7696493324815492	1	8	foregut morphogenesis	BP	1.0	5314.375	4123.839137790779
741	GO:0032924	0.6214889163236651	0.7696493324758635	1	8	activin receptor signaling pathway	BP	1.0	3618.375	605.0163091810005
742	GO:0042407	0.6221038040121689	0.7664117253764964	1	9	cristae formation	BP	1.0	1391.888888888889	623.5779278476472
743	GO:0070593	0.6261702229367717	0.6607445930744512	2	18	dendrite self-avoidance	BP	1.0	5760.555555555556	2978.8678912600753
744	GO:0021782	0.6264765971547241	0.6604283198618557	2	18	glial cell development	BP	1.0	3381.3333333333335	1016.0820723631422
745	GO:0008284	0.6287589696746017	0.5548175099816479	5	48	positive regulation of cell population proliferation	BP	1.0	3601.25	2258.8594421005187
746	GO:0007395	0.6297477137607468	0.7593551017225386	1	9	dorsal closure, spreading of leading edge cells	BP	1.0	2814.0	2144.0801187352017
747	GO:0007517	0.6303825510378751	0.6051025416692817	3	29	muscle organ development	BP	1.0	3321.0	2161.481899068322
748	GO:0043687	0.6304286295427208	0.7587189549560283	1	9	post-translational protein modification	BP	1.0	4577.0	3749.1438726431634
749	GO:0001682	0.6305860514789354	0.7563899751051968	1	10	tRNA 5'-leader removal	BP	1.0	1247.7	740.7678516242454
750	GO:0015729	0.6320354349226898	0.7572128519958394	1	9	oxaloacetate transport	BP	1.0	1252.4444444444443	257.7979877135115
