category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr
GO:0014059	1.0	0.35432592664234575	0	9	regulation of dopamine secretion	BP	1.0
GO:0014065	1.0	0.5166493099721425	0	6	phosphatidylinositol 3-kinase signaling	BP	1.0
GO:0015014	1.0	0.48636689279281164	0	6	heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process	BP	1.0
GO:0015677	1.0	0.5541181405199639	0	5	copper ion import	BP	1.0
GO:0015990	1.0	0.5782280125210997	0	5	electron transport coupled proton transport	BP	1.0
GO:0016056	1.0	0.3362755317399768	0	9	rhodopsin mediated signaling pathway	BP	1.0
GO:0016060	1.0	0.546405742668101	0	5	metarhodopsin inactivation	BP	1.0
GO:0016070	1.0	0.6271679797333128	0	5	RNA metabolic process	BP	1.0
GO:0016080	1.0	0.4274033968674815	0	7	synaptic vesicle targeting	BP	1.0
GO:0016081	1.0	0.11927588261850161	0	18	synaptic vesicle docking	BP	1.0
GO:0016082	1.0	0.1696913478225378	0	15	synaptic vesicle priming	BP	1.0
GO:0016180	1.0	0.2656003387607645	0	11	snRNA processing	BP	1.0
GO:0016199	1.0	0.04852215529389747	0	25	axon midline choice point recognition	BP	1.0
GO:0016200	1.0	0.5449294117045944	0	5	synaptic target attraction	BP	1.0
GO:0016201	1.0	0.16166250990784625	0	15	synaptic target inhibition	BP	1.0
GO:0016204	1.0	0.4283898988730064	0	7	determination of muscle attachment site	BP	1.0
GO:0016233	1.0	0.4475316900900795	0	8	telomere capping	BP	1.0
GO:0016242	1.0	0.43029048798771924	0	7	negative regulation of macroautophagy	BP	1.0
GO:0016267	1.0	0.29493372287041164	0	11	O-glycan processing, core 1	BP	1.0
GO:0016332	1.0	0.5250560146616238	0	6	establishment or maintenance of polarity of embryonic epithelium	BP	1.0
GO:0016334	1.0	0.34229273784709563	0	10	establishment or maintenance of polarity of follicular epithelium	BP	1.0
GO:0016336	1.0	0.5666172718716644	0	5	establishment or maintenance of polarity of larval imaginal disc epithelium	BP	1.0
GO:0016348	1.0	0.2061578576014689	0	13	imaginal disc-derived leg joint morphogenesis	BP	1.0
GO:0016358	1.0	0.29697241409097314	0	10	dendrite development	BP	1.0
GO:0016441	1.0	0.48260504838545665	0	6	post-transcriptional gene silencing	BP	1.0
GO:0016559	1.0	0.6016543060624482	0	5	peroxisome fission	BP	1.0
GO:0016570	1.0	0.552057992848739	0	5	histone modification	BP	1.0
GO:0016579	1.0	0.008826936601455433	0	40	protein deubiquitination	BP	1.0
GO:0016926	1.0	0.5527646994397089	0	5	protein desumoylation	BP	1.0
GO:0017156	1.0	0.3543259266371896	0	9	calcium-ion regulated exocytosis	BP	1.0
GO:0017157	1.0	0.17250349331784703	0	16	regulation of exocytosis	BP	1.0
GO:0017196	1.0	0.3620077880138711	0	9	N-terminal peptidyl-methionine acetylation	BP	1.0
GO:0018107	1.0	0.1619329489285066	0	15	peptidyl-threonine phosphorylation	BP	1.0
GO:0018279	1.0	0.42847963855999444	0	7	protein N-linked glycosylation via asparagine	BP	1.0
GO:0018993	1.0	0.5561844166107394	0	6	somatic sex determination	BP	1.0
GO:0019216	1.0	0.4480404556868131	0	7	regulation of lipid metabolic process	BP	1.0
GO:0019732	1.0	0.7013835574206191	0	5	antifungal humoral response	BP	1.0
GO:0019827	1.0	0.427403396861262	0	7	stem cell population maintenance	BP	1.0
GO:0019896	1.0	0.4384078835420603	0	7	axonal transport of mitochondrion	BP	1.0
GO:0019933	1.0	0.5449294117045944	0	5	cAMP-mediated signaling	BP	1.0
GO:0019985	1.0	0.5632453949329381	0	5	translesion synthesis	BP	1.0
GO:0021551	1.0	0.5752430266689105	0	5	central nervous system morphogenesis	BP	1.0
GO:0021952	1.0	0.5848977621961625	0	5	central nervous system projection neuron axonogenesis	BP	1.0
GO:0022618	1.0	0.5823853522679928	0	5	ribonucleoprotein complex assembly	BP	1.0
GO:0030001	1.0	0.5157462090584025	0	6	metal ion transport	BP	1.0
GO:0030037	1.0	0.5454833512945748	0	5	actin filament reorganization involved in cell cycle	BP	1.0
GO:0030041	1.0	0.28924373404081616	0	11	actin filament polymerization	BP	1.0
GO:0030042	1.0	0.5210813994484866	0	6	actin filament depolymerization	BP	1.0
GO:0030071	1.0	0.3887534246260689	0	8	regulation of mitotic metaphase/anaphase transition	BP	1.0
GO:0030100	1.0	0.20466778697499277	0	14	regulation of endocytosis	BP	1.0
GO:0030163	1.0	0.33655967649335805	0	9	protein catabolic process	BP	1.0
GO:0030177	1.0	0.37970471173168785	0	8	positive regulation of Wnt signaling pathway	BP	1.0
GO:0030237	1.0	0.41476048852951786	0	8	female sex determination	BP	1.0
GO:0030336	1.0	0.5176604443116735	0	6	negative regulation of cell migration	BP	1.0
GO:0030422	1.0	0.31406002005827216	0	10	siRNA processing	BP	1.0
GO:0030512	1.0	0.692529318970678	0	6	negative regulation of transforming growth factor beta receptor signaling pathway	BP	1.0
GO:0030641	1.0	0.42874517418586716	0	7	regulation of cellular pH	BP	1.0
GO:0030706	1.0	0.4891677341723621	0	6	germarium-derived oocyte differentiation	BP	1.0
GO:0030709	1.0	0.5675820627986562	0	5	border follicle cell delamination	BP	1.0
GO:0030723	1.0	0.265376487859734	0	11	ovarian fusome organization	BP	1.0
GO:0030948	1.0	0.43101472907413735	0	7	negative regulation of vascular endothelial growth factor receptor signaling pathway	BP	1.0
GO:0030951	1.0	0.33533098019585256	0	9	establishment or maintenance of microtubule cytoskeleton polarity	BP	1.0
GO:0031000	1.0	0.485635284094101	0	6	response to caffeine	BP	1.0
GO:0031047	1.0	0.32899076597797794	0	10	gene silencing by RNA	BP	1.0
GO:0031053	1.0	0.5692674317537669	0	5	primary miRNA processing	BP	1.0
GO:0031054	1.0	0.48823221020098106	0	6	pre-miRNA processing	BP	1.0
GO:0031110	1.0	0.36264715753588017	0	9	regulation of microtubule polymerization or depolymerization	BP	1.0
GO:0031122	1.0	0.03576561860303656	0	28	cytoplasmic microtubule organization	BP	1.0
GO:0031123	1.0	0.3789337836382005	0	8	RNA 3'-end processing	BP	1.0
GO:0031124	1.0	0.4874801989966284	0	6	mRNA 3'-end processing	BP	1.0
GO:0031204	1.0	0.514420202393867	0	7	post-translational protein targeting to membrane, translocation	BP	1.0
GO:0031340	1.0	0.5655006807370303	0	5	positive regulation of vesicle fusion	BP	1.0
GO:0031398	1.0	0.2760190935048091	0	11	positive regulation of protein ubiquitination	BP	1.0
GO:0031440	1.0	0.41538572057394224	0	8	regulation of mRNA 3'-end processing	BP	1.0
GO:0031509	1.0	0.5166689072825381	0	6	subtelomeric heterochromatin formation	BP	1.0
GO:0031623	1.0	0.45351092855899594	0	7	receptor internalization	BP	1.0
GO:0031929	1.0	0.48950000991190945	0	6	TOR signaling	BP	1.0
GO:0031990	1.0	0.5109597345088281	0	6	mRNA export from nucleus in response to heat stress	BP	1.0
GO:0032007	1.0	0.3102841269661082	0	10	negative regulation of TOR signaling	BP	1.0
GO:0032012	1.0	0.5449294117125242	0	5	regulation of ARF protein signal transduction	BP	1.0
GO:0032024	1.0	0.5449230657634354	0	6	positive regulation of insulin secretion	BP	1.0
GO:0032053	1.0	0.39094834140248236	0	8	ciliary basal body organization	BP	1.0
GO:0032147	1.0	0.5451473807117723	0	5	activation of protein kinase activity	BP	1.0
GO:0032418	1.0	0.28687257993377757	0	11	lysosome localization	BP	1.0
GO:0032435	1.0	0.4385670083302779	0	7	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	BP	1.0
GO:0032436	1.0	0.005720193380076161	0	44	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	BP	1.0
GO:0032456	1.0	0.031050705501435658	0	30	endocytic recycling	BP	1.0
GO:0032483	1.0	0.23280175198939818	0	12	regulation of Rab protein signal transduction	BP	1.0
GO:0032502	1.0	0.33697880679010617	0	10	developmental process	BP	1.0
GO:0032507	1.0	0.4294620304269183	0	7	maintenance of protein location in cell	BP	1.0
GO:0032511	1.0	0.4854261372897037	0	7	late endosome to vacuole transport via multivesicular body sorting pathway	BP	1.0
GO:0032515	1.0	0.5918874324315502	0	5	negative regulation of phosphoprotein phosphatase activity	BP	1.0
GO:0032785	1.0	0.5889476616338268	0	5	negative regulation of DNA-templated transcription, elongation	BP	1.0
GO:0032786	1.0	0.6284210802156778	0	5	positive regulation of DNA-templated transcription, elongation	BP	1.0
GO:0032868	1.0	0.5612126542809757	0	5	response to insulin	BP	1.0
GO:0032869	1.0	0.07886026509069943	0	23	cellular response to insulin stimulus	BP	1.0
GO:0032877	1.0	0.48565033661999274	0	6	positive regulation of DNA endoreduplication	BP	1.0
GO:0032879	1.0	0.5161814210520912	0	8	regulation of localization	BP	1.0
GO:0032958	1.0	0.48705107487884547	0	6	inositol phosphate biosynthetic process	BP	1.0
GO:0032968	1.0	0.14440191099820604	0	17	positive regulation of transcription elongation by RNA polymerase II	BP	1.0
GO:0032979	1.0	0.45113762499169696	0	7	protein insertion into mitochondrial inner membrane from matrix	BP	1.0
GO:0033119	1.0	0.5530004838215083	0	5	negative regulation of RNA splicing	BP	1.0
GO:0033227	1.0	0.04727748924247084	0	26	dsRNA transport	BP	1.0
GO:0033353	1.0	0.5365242111797149	0	6	S-adenosylmethionine cycle	BP	1.0
GO:0033363	1.0	0.4596058087809313	0	7	secretory granule organization	BP	1.0
GO:0033615	1.0	0.5941545704848086	0	5	mitochondrial proton-transporting ATP synthase complex assembly	BP	1.0
GO:0034058	1.0	0.23446547950520263	0	12	endosomal vesicle fusion	BP	1.0
GO:0034063	1.0	0.37890665124424483	0	8	stress granule assembly	BP	1.0
GO:0034080	1.0	0.5131430444771851	0	6	CENP-A containing chromatin assembly	BP	1.0
GO:0034198	1.0	0.19335920874283982	0	14	cellular response to amino acid starvation	BP	1.0
GO:0034244	1.0	0.3827223632657632	0	8	negative regulation of transcription elongation by RNA polymerase II	BP	1.0
GO:0034314	1.0	0.29470317563054216	0	11	Arp2/3 complex-mediated actin nucleation	BP	1.0
GO:0034332	1.0	0.3404492708790075	0	10	adherens junction organization	BP	1.0
GO:0034333	1.0	0.5449294116966646	0	5	adherens junction assembly	BP	1.0
GO:0034334	1.0	0.48316473631368295	0	6	adherens junction maintenance	BP	1.0
GO:0034454	1.0	0.5470030529528604	0	5	microtubule anchoring at centrosome	BP	1.0
GO:0034472	1.0	0.18707179625824916	0	14	snRNA 3'-end processing	BP	1.0
GO:0034497	1.0	0.4835973251060975	0	6	protein localization to phagophore assembly site	BP	1.0
GO:0034501	1.0	0.3528734374612128	0	9	protein localization to kinetochore	BP	1.0
GO:0034514	1.0	0.544947523552856	0	5	mitochondrial unfolded protein response	BP	1.0
GO:0034644	1.0	0.605141313712289	0	7	cellular response to UV	BP	1.0
GO:0034727	1.0	0.5449294116966646	0	5	piecemeal microautophagy of the nucleus	BP	1.0
GO:0034728	1.0	0.265493940964651	0	11	nucleosome organization	BP	1.0
GO:0035019	1.0	0.09438069528745878	0	20	somatic stem cell population maintenance	BP	1.0
GO:0035051	1.0	0.4853150698704252	0	6	cardiocyte differentiation	BP	1.0
GO:0035069	1.0	0.3396637588460903	0	9	larval midgut histolysis	BP	1.0
GO:0035072	1.0	0.1969818148816572	0	14	ecdysone-mediated induction of salivary gland cell autophagic cell death	BP	1.0
GO:0035075	1.0	0.0996017299446087	0	19	response to ecdysone	BP	1.0
GO:0035092	1.0	0.2186905471608082	0	17	sperm DNA condensation	BP	1.0
GO:0035094	1.0	0.5465807758815607	0	5	response to nicotine	BP	1.0
GO:0035169	1.0	0.4274096263461634	0	7	lymph gland plasmatocyte differentiation	BP	1.0
GO:0035171	1.0	0.5449294117045944	0	5	lamellocyte differentiation	BP	1.0
GO:0035186	1.0	0.1376661854795893	0	17	syncytial blastoderm mitotic cell cycle	BP	1.0
GO:0035193	1.0	0.5041888133645489	0	6	larval central nervous system remodeling	BP	1.0
GO:0035195	1.0	0.1845528320460767	0	14	miRNA-mediated gene silencing	BP	1.0
GO:0035204	1.0	0.3565914758067888	0	9	negative regulation of lamellocyte differentiation	BP	1.0
GO:0035206	1.0	0.040871512581806275	0	27	regulation of hemocyte proliferation	BP	1.0
GO:0035214	1.0	0.16505387895826903	0	15	eye-antennal disc development	BP	1.0
GO:0035215	1.0	0.23280175198601044	0	12	genital disc development	BP	1.0
GO:0035218	1.0	0.3003180597085665	0	10	leg disc development	BP	1.0
GO:0035224	1.0	0.378511083681843	0	8	genital disc anterior/posterior pattern formation	BP	1.0
GO:0035235	1.0	0.5449853915396925	0	5	ionotropic glutamate receptor signaling pathway	BP	1.0
GO:0035249	1.0	0.2734698955600543	0	12	synaptic transmission, glutamatergic	BP	1.0
GO:0035263	1.0	0.564090633956087	0	5	genital disc sexually dimorphic development	BP	1.0
GO:0035264	1.0	0.2665826594340057	0	11	multicellular organism growth	BP	1.0
GO:0035271	1.0	0.5451131841241668	0	5	ring gland development	BP	1.0
GO:0035284	1.0	0.5792175811760132	0	5	brain segmentation	BP	1.0
GO:0035288	1.0	0.4826050384411326	0	6	anterior head segmentation	BP	1.0
GO:0035293	1.0	0.10127848073656816	0	19	chitin-based larval cuticle pattern formation	BP	1.0
GO:0035308	1.0	0.5685737810780025	0	5	negative regulation of protein dephosphorylation	BP	1.0
GO:0035329	1.0	0.34151528501453526	0	9	hippo signaling	BP	1.0
GO:0035331	1.0	0.00632209840765509	0	43	negative regulation of hippo signaling	BP	1.0
GO:0035335	1.0	0.23754345857281053	0	12	peptidyl-tyrosine dephosphorylation	BP	1.0
GO:0035626	1.0	0.5519022042367389	0	5	juvenile hormone mediated signaling pathway	BP	1.0
GO:0035883	1.0	0.34188088488476326	0	9	enteroendocrine cell differentiation	BP	1.0
GO:0035970	1.0	0.560656049256528	0	5	peptidyl-threonine dephosphorylation	BP	1.0
GO:0035999	1.0	0.5738889087073715	0	5	tetrahydrofolate interconversion	BP	1.0
GO:0036159	1.0	0.4636962552871582	0	7	inner dynein arm assembly	BP	1.0
GO:0036297	1.0	0.24844716203218473	0	13	interstrand cross-link repair	BP	1.0
GO:0036444	1.0	0.5252755993729699	0	6	calcium import into the mitochondrion	BP	1.0
GO:0038001	1.0	0.43755000065812344	0	7	paracrine signaling	BP	1.0
GO:0038066	1.0	0.48939642873963	0	6	p38MAPK cascade	BP	1.0
GO:0038202	1.0	0.3966810983634427	0	8	TORC1 signaling	BP	1.0
GO:0040037	1.0	0.48901369247133797	0	6	negative regulation of fibroblast growth factor receptor signaling pathway	BP	1.0
GO:0042058	1.0	0.5695672869162554	0	5	regulation of epidermal growth factor receptor signaling pathway	BP	1.0
GO:0042066	1.0	0.5449294117045944	0	5	perineurial glial growth	BP	1.0
GO:0042073	1.0	0.18939025176662472	0	15	intraciliary transport	BP	1.0
GO:0042274	1.0	0.44919814372569034	0	7	ribosomal small subunit biogenesis	BP	1.0
GO:0042321	1.0	0.5862409518655838	0	5	negative regulation of circadian sleep/wake cycle, sleep	BP	1.0
GO:0042417	1.0	0.4541845991183806	0	7	dopamine metabolic process	BP	1.0
GO:0042461	1.0	0.2435639846717416	0	12	photoreceptor cell development	BP	1.0
GO:0042595	1.0	0.4771150004970157	0	7	behavioral response to starvation	BP	1.0
GO:0042659	1.0	0.3236676872134714	0	10	regulation of cell fate specification	BP	1.0
GO:0042694	1.0	0.4274033968674815	0	7	muscle cell fate specification	BP	1.0
GO:0042789	1.0	0.493654830902983	0	6	mRNA transcription by RNA polymerase II	BP	1.0
GO:0042795	1.0	0.48729514708633276	0	6	snRNA transcription by RNA polymerase II	BP	1.0
GO:0042797	1.0	0.32040022785432043	0	12	tRNA transcription by RNA polymerase III	BP	1.0
GO:0042832	1.0	0.5678192332114588	0	6	defense response to protozoan	BP	1.0
GO:0043069	1.0	0.4834532940917911	0	6	negative regulation of programmed cell death	BP	1.0
GO:0043113	1.0	0.5637236591459559	0	5	receptor clustering	BP	1.0
GO:0043150	1.0	0.5469244205943503	0	5	DNA synthesis involved in double-strand break repair via homologous recombination	BP	1.0
GO:0043162	1.0	0.2709311804197949	0	12	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	BP	1.0
GO:0043328	1.0	0.5246617396905113	0	6	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	BP	1.0
GO:0043408	1.0	0.4499592742393492	0	7	regulation of MAPK cascade	BP	1.0
GO:0043409	1.0	0.5449294117045944	0	5	negative regulation of MAPK cascade	BP	1.0
GO:0043410	1.0	0.31758274986876767	0	10	positive regulation of MAPK cascade	BP	1.0
GO:0043519	1.0	0.43240974662696	0	7	regulation of myosin II filament organization	BP	1.0
GO:0043524	1.0	0.12648548286362093	0	18	negative regulation of neuron apoptotic process	BP	1.0
GO:0043666	1.0	0.5639522940900356	0	5	regulation of phosphoprotein phosphatase activity	BP	1.0
GO:0043695	1.0	0.3110232803445719	0	14	detection of pheromone	BP	1.0
GO:0044772	1.0	0.4287101740631648	0	7	mitotic cell cycle phase transition	BP	1.0
GO:0044782	1.0	0.3573741345600243	0	9	cilium organization	BP	1.0
GO:0045003	1.0	0.33909978604333124	0	9	double-strand break repair via synthesis-dependent strand annealing	BP	1.0
GO:0045004	1.0	0.5453595365336227	0	5	DNA replication proofreading	BP	1.0
GO:0045022	1.0	0.42971931607040925	0	7	early endosome to late endosome transport	BP	1.0
GO:0045035	1.0	0.3219631926509228	0	10	sensory organ precursor cell division	BP	1.0
GO:0045039	1.0	0.38152118340047114	0	11	protein insertion into mitochondrial inner membrane	BP	1.0
GO:0045041	1.0	0.48767080933358675	0	6	protein import into mitochondrial intermembrane space	BP	1.0
GO:0045116	1.0	0.312983024637348	0	11	protein neddylation	BP	1.0
GO:0045184	1.0	0.46315703330790126	0	7	establishment of protein localization	BP	1.0
GO:0045186	1.0	0.36470222874201674	0	9	zonula adherens assembly	BP	1.0
GO:0045197	1.0	0.13792752929358804	0	17	establishment or maintenance of epithelial cell apical/basal polarity	BP	1.0
GO:0045292	1.0	0.28965424473635065	0	11	mRNA cis splicing, via spliceosome	BP	1.0
GO:0045313	1.0	0.3579724531238996	0	9	rhabdomere membrane biogenesis	BP	1.0
GO:0045314	1.0	0.4274033968674815	0	7	regulation of compound eye photoreceptor development	BP	1.0
GO:0045317	1.0	0.4826050384411326	0	6	equator specification	BP	1.0
GO:0045324	1.0	0.5108468383348846	0	6	late endosome to vacuole transport	BP	1.0
GO:0045332	1.0	0.325636641789856	0	10	phospholipid translocation	BP	1.0
GO:0045466	1.0	0.2920731483368547	0	11	R7 cell differentiation	BP	1.0
GO:0045498	1.0	0.3010680755142787	0	10	sex comb development	BP	1.0
GO:0045571	1.0	0.18919086828882858	0	14	negative regulation of imaginal disc growth	BP	1.0
GO:0045595	1.0	0.3352075143516411	0	9	regulation of cell differentiation	BP	1.0
GO:0045611	1.0	0.48703859752010586	0	6	negative regulation of hemocyte differentiation	BP	1.0
GO:0045666	1.0	0.3353097233927927	0	9	positive regulation of neuron differentiation	BP	1.0
GO:0045676	1.0	0.42891958977238126	0	7	regulation of R7 cell differentiation	BP	1.0
GO:0045705	1.0	0.37851108367633496	0	8	negative regulation of salivary gland boundary specification	BP	1.0
GO:0045751	1.0	0.4142960478534774	0	8	negative regulation of Toll signaling pathway	BP	1.0
GO:0045752	1.0	0.1033442901157745	0	21	positive regulation of Toll signaling pathway	BP	1.0
GO:0045773	1.0	0.3353408309436363	0	9	positive regulation of axon extension	BP	1.0
GO:0045786	1.0	0.5725493448160701	0	5	negative regulation of cell cycle	BP	1.0
GO:0045815	1.0	0.21503938962253727	0	13	epigenetic maintenance of chromatin in transcription-competent conformation	BP	1.0
GO:0045823	1.0	0.5810297778322279	0	5	positive regulation of heart contraction	BP	1.0
GO:0045850	1.0	0.5449294116966646	0	5	positive regulation of nurse cell apoptotic process	BP	1.0
GO:0045860	1.0	0.49357585434665147	0	6	positive regulation of protein kinase activity	BP	1.0
GO:0045879	1.0	0.0023158177368716288	0	51	negative regulation of smoothened signaling pathway	BP	1.0
GO:0045910	1.0	0.08182361924665922	0	25	negative regulation of DNA recombination	BP	1.0
GO:0045927	1.0	0.2313228402694072	0	13	positive regulation of growth	BP	1.0
GO:0045938	1.0	0.16055100470330283	0	17	positive regulation of circadian sleep/wake cycle, sleep	BP	1.0
GO:0045943	1.0	0.544950170190991	0	5	positive regulation of transcription by RNA polymerase I	BP	1.0
GO:0045947	1.0	0.5893102310452829	0	5	negative regulation of translational initiation	BP	1.0
GO:0046008	1.0	0.48970672737570076	0	7	regulation of female receptivity, post-mating	BP	1.0
GO:0046034	1.0	0.38455352694457856	0	9	ATP metabolic process	BP	1.0
GO:0046331	1.0	0.29922304098111496	0	10	lateral inhibition	BP	1.0
GO:0046339	1.0	0.4826101408894589	0	6	diacylglycerol metabolic process	BP	1.0
GO:0046533	1.0	0.48289883700745523	0	6	negative regulation of photoreceptor cell differentiation	BP	1.0
GO:0046578	1.0	0.4826050384411326	0	6	regulation of Ras protein signal transduction	BP	1.0
GO:0046580	1.0	0.5449294116966646	0	5	negative regulation of Ras protein signal transduction	BP	1.0
GO:0046620	1.0	0.37824927013586485	0	9	regulation of organ growth	BP	1.0
GO:0046621	1.0	0.16166250990549375	0	15	negative regulation of organ growth	BP	1.0
GO:0046622	1.0	0.22808579407145338	0	13	positive regulation of organ growth	BP	1.0
GO:0046667	1.0	0.35262227294723364	0	9	compound eye retinal cell programmed cell death	BP	1.0
GO:0046672	1.0	0.3797055831981046	0	8	positive regulation of compound eye retinal cell programmed cell death	BP	1.0
GO:0046785	1.0	0.4912611315235885	0	6	microtubule polymerization	BP	1.0
GO:0046822	1.0	0.4826050384411326	0	6	regulation of nucleocytoplasmic transport	BP	1.0
GO:0046833	1.0	0.5470230298986599	0	5	positive regulation of RNA export from nucleus	BP	1.0
GO:0046834	1.0	0.4858498200435658	0	6	lipid phosphorylation	BP	1.0
GO:0046856	1.0	0.1432354594670592	0	16	phosphatidylinositol dephosphorylation	BP	1.0
GO:0046959	1.0	0.2337253257958902	0	12	habituation	BP	1.0
GO:0048015	1.0	0.42740339687370105	0	7	phosphatidylinositol-mediated signaling	BP	1.0
GO:0048024	1.0	0.06508178802504046	0	23	regulation of mRNA splicing, via spliceosome	BP	1.0
GO:0048036	1.0	0.2973200353626228	0	10	central complex development	BP	1.0
GO:0048066	1.0	0.26729506096436684	0	11	developmental pigmentation	BP	1.0
GO:0048067	1.0	0.44554742910696793	0	7	cuticle pigmentation	BP	1.0
GO:0048076	1.0	0.5449294117045944	0	5	regulation of compound eye pigmentation	BP	1.0
GO:0048133	1.0	0.4252255225835937	0	8	male germ-line stem cell asymmetric division	BP	1.0
GO:0048140	1.0	0.3462737394771911	0	9	male germ-line cyst encapsulation	BP	1.0
GO:0048142	1.0	0.25999322540645503	0	12	germarium-derived cystoblast division	BP	1.0
GO:0048172	1.0	0.4274033968674815	0	7	regulation of short-term neuronal synaptic plasticity	BP	1.0
GO:0048227	1.0	0.5458893319190095	0	5	plasma membrane to endosome transport	BP	1.0
GO:0048260	1.0	0.3352075143516411	0	9	positive regulation of receptor-mediated endocytosis	BP	1.0
GO:0048278	1.0	0.3496294142042298	0	9	vesicle docking	BP	1.0
GO:0048280	1.0	0.5200398870895803	0	6	vesicle fusion with Golgi apparatus	BP	1.0
GO:0048383	1.0	0.4882574241311726	0	6	mesectoderm development	BP	1.0
GO:0048468	1.0	0.5489790292499848	0	5	cell development	BP	1.0
GO:0048489	1.0	0.13393634278456096	0	18	synaptic vesicle transport	BP	1.0
GO:0048515	1.0	0.23021715354397984	0	13	spermatid differentiation	BP	1.0
GO:0048589	1.0	0.5449294116966646	0	5	developmental growth	BP	1.0
GO:0048599	1.0	0.48563842853895295	0	6	oocyte development	BP	1.0
GO:0048619	1.0	0.378511083681843	0	8	embryonic hindgut morphogenesis	BP	1.0
GO:0048666	1.0	0.14329060957517997	0	16	neuron development	BP	1.0
GO:0048678	1.0	0.5560801560254856	0	5	response to axon injury	BP	1.0
GO:0048728	1.0	0.5449299931946898	0	5	proboscis development	BP	1.0
GO:0048730	1.0	0.5449294117045944	0	5	epidermis morphogenesis	BP	1.0
GO:0048738	1.0	0.5504557155058756	0	5	cardiac muscle tissue development	BP	1.0
GO:0048789	1.0	0.42745098141993076	0	7	cytoskeletal matrix organization at active zone	BP	1.0
GO:0048800	1.0	0.18427116291930737	0	14	antennal morphogenesis	BP	1.0
GO:0048843	1.0	0.4826050384411326	0	6	negative regulation of axon extension involved in axon guidance	BP	1.0
GO:0048854	1.0	0.4826050384411326	0	6	brain morphogenesis	BP	1.0
GO:0048863	1.0	0.4505739167800277	0	7	stem cell differentiation	BP	1.0
GO:0048935	1.0	0.37891828810863554	0	8	peripheral nervous system neuron development	BP	1.0
GO:0050684	1.0	0.4274033968674815	0	7	regulation of mRNA processing	BP	1.0
GO:0050688	1.0	0.4482543152847121	0	7	regulation of defense response to virus	BP	1.0
GO:0050714	1.0	0.4994360779724803	0	6	positive regulation of protein secretion	BP	1.0
GO:0050768	1.0	0.48260503842708696	0	6	negative regulation of neurogenesis	BP	1.0
GO:0050770	1.0	0.06468507516678407	0	23	regulation of axonogenesis	BP	1.0
GO:0050772	1.0	0.5449294117045944	0	5	positive regulation of axonogenesis	BP	1.0
GO:0050773	1.0	0.144472176755058	0	16	regulation of dendrite development	BP	1.0
GO:0050775	1.0	0.2644802246422891	0	11	positive regulation of dendrite morphogenesis	BP	1.0
GO:0050802	1.0	0.5449294117045944	0	5	circadian sleep/wake cycle, sleep	BP	1.0
GO:0050908	1.0	0.4283311208060307	0	7	detection of light stimulus involved in visual perception	BP	1.0
GO:0050909	1.0	0.0006464029832715609	0	64	sensory perception of taste	BP	1.0
GO:0050912	1.0	0.09786935441768245	0	20	detection of chemical stimulus involved in sensory perception of taste	BP	1.0
GO:0050913	1.0	0.5578720317935414	0	5	sensory perception of bitter taste	BP	1.0
GO:0050916	1.0	0.21091573629495194	0	13	sensory perception of sweet taste	BP	1.0
GO:0050919	1.0	0.5449294117045944	0	5	negative chemotaxis	BP	1.0
GO:0050975	1.0	0.29722477312079254	0	10	sensory perception of touch	BP	1.0
GO:0050982	1.0	0.432639641591354	0	7	detection of mechanical stimulus	BP	1.0
GO:0051012	1.0	0.5449294117045944	0	5	microtubule sliding	BP	1.0
GO:0051013	1.0	0.5449302876669665	0	5	microtubule severing	BP	1.0
GO:0051014	1.0	0.5262190817948219	0	6	actin filament severing	BP	1.0
GO:0051016	1.0	0.43628618982038336	0	7	barbed-end actin filament capping	BP	1.0
GO:0051056	1.0	0.37852615752954744	0	8	regulation of small GTPase mediated signal transduction	BP	1.0
GO:0051091	1.0	0.2913200920988813	0	11	positive regulation of DNA-binding transcription factor activity	BP	1.0
GO:0051123	1.0	0.22300526997526318	0	14	RNA polymerase II preinitiation complex assembly	BP	1.0
GO:0051131	1.0	0.5798363207040691	0	5	chaperone-mediated protein complex assembly	BP	1.0
GO:0051256	1.0	0.48488827334330964	0	6	mitotic spindle midzone assembly	BP	1.0
GO:0051260	1.0	0.2372372913783264	0	12	protein homooligomerization	BP	1.0
GO:0051298	1.0	0.27334229215130884	0	11	centrosome duplication	BP	1.0
GO:0051306	1.0	0.5563046779046956	0	5	mitotic sister chromatid separation	BP	1.0
GO:0051480	1.0	0.42779168912959775	0	7	regulation of cytosolic calcium ion concentration	BP	1.0
GO:0051489	1.0	0.24400278611476098	0	12	regulation of filopodium assembly	BP	1.0
GO:0051493	1.0	0.42442139527295764	0	8	regulation of cytoskeleton organization	BP	1.0
GO:0051560	1.0	0.41224694519298666	0	8	mitochondrial calcium ion homeostasis	BP	1.0
GO:0051642	1.0	0.16109511161194498	0	16	centrosome localization	BP	1.0
GO:0051646	1.0	0.4274033968674815	0	7	mitochondrion localization	BP	1.0
